# num_ytids=2041789, num_segs=2041789, num_unique_labels=527, num_positive_labels=4020212
# YTID, start_seconds, end_seconds, positive_labels
C78w0iarGpI,420.0,430.0,"/m/04rlf,/m/09x0r,/t/dd00128"
9cc-7Y0r9J8,190.0,200.0,"/m/04rlf,/m/09x0r,/t/dd00128"
6Q2FeUMaooc,50.0,60.0,"/m/015p6,/m/0h0rv,/t/dd00128"
57guMU8Nelk,0.0,10.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
84ZEuP39a70,30.0,40.0,/t/dd00128
3KMojwkTbqA,30.0,40.0,"/m/0btp2,/t/dd00128"
9TDFjw6eF5M,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
KxQR6VwaLQc,80.0,90.0,"/m/07yv9,/t/dd00128"
EtIn1ksc4cQ,250.0,260.0,"/m/07yv9,/t/dd00128"
43p6PTh0TXo,110.0,120.0,/t/dd00128
JOfvBGkWkQY,110.0,120.0,"/m/026t6,/m/04rlf,/t/dd00128"
7fLgvy6DVIY,30.0,40.0,"/m/0912c9,/t/dd00128"
1n7urXksw5M,40.0,50.0,"/m/07r04,/m/07yv9,/t/dd00128"
GIeyoXPYDL0,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
NOkbl-UhsTM,20.0,30.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
K_9HDuBC4mg,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
M4sBPuiogro,20.0,30.0,"/m/07r04,/m/07yv9,/t/dd00128"
0HDD9x7hsZ8,90.0,100.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
LKVho_0UfF8,30.0,40.0,"/m/06_fw,/m/09x0r,/t/dd00128"
8PtAURIuVY0,250.0,260.0,"/m/09x0r,/t/dd00128"
8wLVefnwU5k,500.0,510.0,"/m/09x0r,/t/dd00128"
A8_fbHpvMqk,590.0,600.0,"/m/09x0r,/t/dd00128"
1nf2uVh_3D8,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00128"
LHIhjnIT1yw,70.0,80.0,"/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
DC7zaEhDiHI,10.0,20.0,"/m/019jd,/m/07yv9,/m/09x0r,/t/dd00128"
OQOX34Wq3iI,120.0,130.0,"/m/07yv9,/m/0k4j,/t/dd00128"
FgbgHj5xwto,330.0,340.0,"/m/04rlf,/t/dd00128"
EHCMxNDum5s,260.0,270.0,"/m/09x0r,/t/dd00128"
4-DWFSR3s3w,0.0,6.0,"/m/09x0r,/m/0ytgt,/t/dd00128"
1OJACB3KRgw,10.0,20.0,"/m/07yv9,/m/09x0r,/t/dd00128"
AEganHIGRk4,130.0,140.0,"/m/07qfr4h,/m/09x0r,/t/dd00128"
K43yCQwwCxQ,90.0,100.0,"/m/09x0r,/t/dd00128"
4Lx_HgU4UAY,160.0,170.0,"/m/09x0r,/t/dd00128"
4hQEJmkCtjA,40.0,50.0,"/m/09x0r,/t/dd00128"
8rJBP4HSe9Q,20.0,30.0,"/m/04rlf,/m/07rn7sz,/m/09x0r,/t/dd00128"
8plGBtL6OZg,530.0,540.0,"/g/122z_qxw,/m/04rlf,/m/09x0r,/t/dd00128"
-ajtWhg5TUU,180.0,190.0,"/m/09x0r,/t/dd00128"
OY6KJpqDSP4,160.0,170.0,"/m/04rlf,/t/dd00128"
0G8bcYCBta4,180.0,190.0,/t/dd00128
I_9e2R1eiUU,30.0,40.0,"/m/05zppz,/m/09x0r,/t/dd00128"
5r6ZgxHhcg4,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00128"
OBkToNsZWrE,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
0s66FJVEH7M,380.0,390.0,"/m/04rlf,/m/07pxg6y,/m/09x0r,/t/dd00128"
8pFeg7PUAOk,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
OsSTU-23lj0,100.0,110.0,"/m/04rlf,/m/09x0r,/t/dd00035,/t/dd00128"
A2OL45HzYYM,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
M1Y4WCONbBU,0.0,10.0,"/m/04rlf,/t/dd00128"
FlttPBtuc1k,20.0,30.0,"/m/04rlf,/m/09x0r,/t/dd00128"
1YNNyenLeaQ,0.0,10.0,"/m/07jdr,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
0PGINPWtn20,20.0,30.0,"/m/01bjv,/m/07yv9,/t/dd00128"
E_Tqm4Twvf0,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
NZZFVPMmLu0,30.0,40.0,"/m/09x0r,/t/dd00128"
87SL7LT-HwY,80.0,90.0,"/m/015p6,/m/04s8yn,/m/09x0r,/t/dd00128"
4sghR0YpbGs,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
0SAfE657vpM,100.0,110.0,"/m/04rlf,/t/dd00128"
HWysK4mC5vE,60.0,70.0,"/m/04rlf,/t/dd00128"
M1pDrLcoTCY,400.0,410.0,"/m/07hvw1,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
AvFbMuL_qN8,0.0,6.0,"/m/07yv9,/m/0912c9,/m/09x0r,/m/0k4j,/t/dd00128"
8F2kfPU_2zA,140.0,150.0,"/m/07r04,/m/07yv9,/t/dd00128"
OHNH3L-vkgc,530.0,540.0,"/m/09x0r,/t/dd00128"
EO96mToIMx4,310.0,320.0,"/m/04rlf,/m/09x0r,/m/0ytgt,/t/dd00128"
BRig_qBLjNM,360.0,370.0,"/m/02cz_7,/t/dd00128"
K8lMX6bqTHY,7.0,17.0,"/m/06h7j,/m/09x0r,/t/dd00128"
6PZBGTVMSrU,30.0,40.0,"/m/09x0r,/t/dd00128"
FUIj2Pm3Gk8,200.0,210.0,"/m/04rlf,/t/dd00128"
CKo-YO_cA38,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
J9_xSSu9IYQ,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
K-F4ispg7JY,370.0,380.0,"/m/04rlf,/t/dd00128"
DNoaK0pIxqU,10.0,20.0,"/m/0k5j,/t/dd00128"
ADCVgNX-FH0,30.0,40.0,"/m/07yv9,/m/0cmf2,/t/dd00128"
C7lAQV_qxo8,280.0,290.0,"/m/01j3sz,/m/09x0r,/t/dd00128"
01YBjopC9L0,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
-_DsatzFZdg,40.0,50.0,"/m/07yv9,/m/0k4j,/t/dd00128"
3d29WiB0bdY,530.0,540.0,"/m/04rlf,/t/dd00037,/t/dd00128"
8fv7wMiRJhg,20.0,30.0,"/m/09x0r,/t/dd00128"
Mp4hU7DqFfE,230.0,240.0,/t/dd00128
B9qJI_WqgGA,30.0,40.0,"/m/04rlf,/t/dd00128"
1aInisveKRU,450.0,460.0,"/m/09x0r,/t/dd00128"
KJksnkIGiFg,350.0,360.0,"/m/04rlf,/t/dd00128"
EgnLWxbZXY4,500.0,510.0,"/m/09x0r,/t/dd00128"
FI3uSsvUuyM,30.0,40.0,"/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
9XFdMPoz9MI,30.0,40.0,"/m/04rlf,/m/07yv9,/t/dd00128"
KWq0X1DrdX8,420.0,430.0,"/m/04rlf,/m/09x0r,/t/dd00128"
ElqR9DKVsRY,360.0,370.0,"/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00128"
41hqqwPYW-s,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128"
OJXICgqqOOg,320.0,330.0,"/m/09x0r,/t/dd00128"
LWdQbH4ZIu0,210.0,220.0,"/m/04rlf,/t/dd00128"
3DjXv8U0xAQ,370.0,380.0,"/m/09x0r,/t/dd00128"
Cw8v_lKQIcw,60.0,70.0,"/m/07yv9,/m/09x0r,/t/dd00128"
I-dYk5O3KsY,20.0,30.0,/t/dd00128
2TUEvj5YZqw,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
67XpW1qeLXA,150.0,160.0,"/m/019jd,/m/02rlv9,/m/07yv9,/m/09x0r,/t/dd00128"
N0GprjKIsIw,180.0,190.0,"/m/09x0r,/t/dd00128"
LzC-NsGIIfE,370.0,380.0,"/m/09x0r,/t/dd00128"
4tjLBkvTi4o,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
C-GAz_AgD2U,30.0,40.0,"/m/09x0r,/t/dd00128"
IvdPuZfiuS4,120.0,130.0,"/m/07yv9,/m/0k4j,/t/dd00038,/t/dd00128"
Lqv_tSyeGbo,40.0,50.0,"/m/014yck,/m/07yv9,/m/0k5j,/t/dd00128"
F-GyUG4KIXM,260.0,270.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
L_6OgA4yQZ0,30.0,40.0,"/m/09x0r,/t/dd00128"
Fz1uTfvXO0M,0.0,10.0,"/m/07r04,/m/07yv9,/t/dd00128"
4GkMOn9bX44,8.0,18.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00128"
HInx1ZhQsd4,110.0,120.0,"/m/09x0r,/m/0ytgt,/t/dd00128"
51bXT5-IUGY,360.0,370.0,"/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00128"
Ijm0-BtXDp0,30.0,40.0,"/m/07yv9,/m/09ct_,/t/dd00128"
7kCQdps06eE,110.0,120.0,"/m/04rlf,/m/09x0r,/t/dd00125,/t/dd00128"
AAGN16fp79c,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
HniODXXZ8fk,0.0,10.0,"/m/07yv9,/t/dd00128"
DhrehOZcRMQ,30.0,40.0,"/m/014yck,/m/07yv9,/m/0k5j,/t/dd00128"
I6Zv-iuAD0k,30.0,40.0,"/m/09x0r,/t/dd00128"
B5bqTIXLfOY,260.0,270.0,"/g/122z_qxw,/t/dd00128"
DdgG2k8Odh4,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
IYXniPUh2v4,22.0,32.0,"/m/0912c9,/t/dd00128"
32C2EVRfPtk,110.0,120.0,/t/dd00128
1y0MUvx7T6w,30.0,40.0,"/m/01bjv,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
Hp-dCavl-_k,550.0,560.0,"/m/09x0r,/t/dd00128"
5cxXHXhZpjc,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
H_iRcpJ1Z1U,0.0,10.0,/t/dd00128
GODEP4YeCIw,30.0,40.0,"/m/09x0r,/t/dd00128"
AJqgP5JVFuQ,30.0,40.0,"/m/09x0r,/t/dd00128"
5IBbXm54uFw,130.0,140.0,"/m/07yv9,/m/09x0r,/t/dd00128"
H9dBjDYmBcs,30.0,40.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
IuR5xTvK_GQ,9.0,19.0,/t/dd00128
CqcTROrGZVY,70.0,80.0,"/m/04_sv,/m/07yv9,/t/dd00128"
6r7H5upT2us,10.0,20.0,"/m/09x0r,/t/dd00128"
9mDMYwJUGvU,30.0,40.0,"/m/09x0r,/t/dd00128"
910KeT7D-G8,100.0,110.0,"/m/09x0r,/t/dd00128"
4C6aibgSVOg,30.0,40.0,/t/dd00128
OGwHR7npXWY,230.0,240.0,"/m/04_sv,/m/07yv9,/m/0k4j,/t/dd00128"
8eiywa0lzvQ,30.0,40.0,"/m/09x0r,/t/dd00128"
NzM01tvCJQc,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
MwRI8MxReuY,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
FCVDYWWmmx4,100.0,110.0,"/m/07yv9,/t/dd00128"
A8AG-pd2AZk,220.0,230.0,"/m/07yv9,/m/0k4j,/t/dd00128"
OuvxIoANt-4,10.0,20.0,"/m/07yv9,/t/dd00128"
Ir3OI0FgWfA,330.0,340.0,"/m/09x0r,/t/dd00128"
GmYkYF3C3a8,60.0,70.0,"/m/04rlf,/m/09x0r,/t/dd00128"
32IGgUxuclU,20.0,30.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
CwcGnCuUs74,110.0,120.0,"/m/02lkt,/m/04rlf,/t/dd00128"
5iH6PUGnFrs,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
4JfyM_xsico,30.0,40.0,"/m/09x0r,/t/dd00128"
0wRwMbFzzRw,25.0,35.0,"/m/07jdr,/m/07yv9,/t/dd00128"
8kh3gB5NIVw,21.0,31.0,"/m/04rlf,/t/dd00128"
9fO1wD_rzeM,30.0,40.0,"/m/09x0r,/t/dd00128"
KLHiK7St-0M,520.0,530.0,"/m/04rlf,/m/09x0r,/t/dd00128"
El3gz4xXvD8,30.0,40.0,"/m/04rlf,/m/07xzm,/m/09x0r,/t/dd00128"
LoBaOegEjhc,0.0,10.0,"/m/07qyrcz,/m/09x0r,/t/dd00128"
B7xIZOyrdfw,30.0,40.0,"/g/122z_qxw,/m/09x0r,/t/dd00128"
GAslx43jmWM,40.0,50.0,"/m/04rlf,/m/07sr1lc,/t/dd00128"
-DomJfwHOZ8,30.0,40.0,"/m/09x0r,/m/0ytgt,/t/dd00128"
ORChjnEDQR8,20.0,30.0,"/m/04_sv,/m/07yv9,/t/dd00128"
1DAj6XQhyYg,30.0,40.0,"/m/09x0r,/t/dd00128"
L_JGzUfuilo,50.0,60.0,"/m/07yv9,/t/dd00128,/t/dd00129"
2GPWMtBFmZw,40.0,50.0,"/m/07yv9,/m/0k4j,/t/dd00128"
D41Uh691Huc,30.0,40.0,"/m/07yv9,/t/dd00128"
76S5XW2ie50,100.0,110.0,"/m/04rlf,/t/dd00121,/t/dd00128"
MdcXS-QJnRA,30.0,40.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
6g3MSWaBg-8,50.0,60.0,"/m/09x0r,/t/dd00128"
6kFwqtx9xbo,190.0,200.0,"/m/09x0r,/t/dd00128"
HNuEXtRMbqw,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00127,/t/dd00128"
M5DhZf29Zdk,30.0,40.0,"/m/09x0r,/t/dd00128"
Mzd8JQ2Hwxw,240.0,250.0,"/m/01bjv,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
9eiRz6NhjoI,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128"
OBkw-7-NWT0,110.0,120.0,"/m/04rlf,/t/dd00128"
BX1dyEJnaog,90.0,100.0,"/m/07yv9,/m/09x0r,/t/dd00128"
5_PSGb-i6pM,400.0,410.0,"/m/02l6bg,/m/07yv9,/m/09ct_,/t/dd00128"
L8fIgqOpNRk,170.0,180.0,"/m/09x0r,/t/dd00013,/t/dd00128"
8KY_vTP2wqQ,80.0,90.0,"/m/04_sv,/m/04rlf,/m/07yv9,/t/dd00128"
38kAQI6LlfQ,0.0,10.0,"/m/04rlf,/t/dd00128"
NM2B_6xo-I8,480.0,490.0,"/m/04rlf,/t/dd00128"
2tm-JG67FrI,130.0,140.0,"/m/07yv9,/m/0k4j,/t/dd00128"
-B-5i6JHNnM,160.0,170.0,"/m/07yv9,/m/0k4j,/t/dd00128"
Aoy3LDCVbq4,50.0,60.0,"/m/01yrx,/m/068hy,/m/0jbk,/t/dd00128"
B4VrV1-e2ho,160.0,170.0,"/m/09x0r,/t/dd00128"
877hR302LaA,40.0,50.0,"/m/04rlf,/m/09x0r,/t/dd00128"
IUZfJmJqmBE,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
6kx-ZFh3UqA,60.0,70.0,"/m/02mk9,/m/07yv9,/m/09ct_,/m/0k5j,/t/dd00128"
2XCfJJpQatI,30.0,40.0,"/m/09x0r,/t/dd00128"
O-_zeaqxKOU,40.0,50.0,"/m/09x0r,/t/dd00128"
2ga5bSZDIbo,170.0,180.0,/t/dd00128
GsT3ykw3CVI,320.0,330.0,"/m/07bjf,/t/dd00128"
IJcwKfLfR-g,240.0,250.0,"/m/09x0r,/t/dd00128"
-aQey87CoyE,190.0,200.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
86n5VAM4pm0,10.0,20.0,"/m/04rlf,/m/06bxc,/m/09x0r,/t/dd00128"
4sium3pLxSQ,5.0,15.0,"/m/0912c9,/m/09x0r,/t/dd00128"
1XbkIV0mlMA,270.0,280.0,"/m/07r04,/m/07yv9,/t/dd00128"
4mKLSe6gHlI,120.0,130.0,"/m/07phhsh,/m/0k4j,/t/dd00128"
NbgHPsk9nUk,20.0,30.0,"/m/0199g,/m/07yv9,/t/dd00128"
8_MEIF0NM5Q,0.0,9.0,"/m/0912c9,/t/dd00128"
EF5_sJZklYA,10.0,20.0,"/m/04_sv,/m/07yv9,/t/dd00128"
5VMk59vFDO0,260.0,270.0,"/m/04rlf,/t/dd00128"
K_It-cNtEt8,30.0,40.0,"/m/03qtwd,/m/06h7j,/m/09x0r,/t/dd00128"
DhBA2lE1Y9Y,180.0,190.0,"/m/09x0r,/t/dd00128"
FUAlqTLF9wk,190.0,200.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00125,/t/dd00128"
8QAddhpxKwo,90.0,100.0,/t/dd00128
Fa0mK7zPm8Y,0.0,10.0,"/m/012ndj,/m/07r04,/m/07yv9,/t/dd00128"
FVGvf-_64_U,30.0,40.0,"/m/09x0r,/t/dd00128"
Oqsg77HrodQ,120.0,130.0,"/m/09x0r,/t/dd00128"
Hx41PtXOdLc,30.0,40.0,"/m/03qtwd,/m/04rlf,/t/dd00128"
IYIvxxyZUQ8,110.0,120.0,"/m/04rlf,/m/09x0r,/t/dd00128"
6jvL3wg34iw,50.0,60.0,"/m/07yv9,/t/dd00128"
Di6wwtRP_Zw,100.0,110.0,"/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
4tuRcWUdC2k,410.0,420.0,"/m/09x0r,/t/dd00128"
JXX7mpW01pM,10.0,20.0,"/m/09x0r,/m/0k5j,/t/dd00128"
KghuaJ4fptY,0.0,10.0,"/m/09x0r,/t/dd00128"
76GdPI333dE,190.0,200.0,"/m/02mk9,/m/09x0r,/t/dd00128"
GLUq84iAPG4,240.0,250.0,"/m/04rlf,/m/07r04,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
K4kofF6Qku4,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
-s_A6BsD2KU,30.0,40.0,/t/dd00128
7AktO-0Gm0Q,30.0,40.0,"/m/09x0r,/t/dd00128"
L7YR-kQvv78,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
MtZVuotysQA,20.0,30.0,"/m/015lz1,/m/09x0r,/t/dd00128"
-2gwQI1bEr0,0.0,10.0,"/m/07q2z82,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
Ln5CceR-Htk,0.0,10.0,/t/dd00128
Aj2fGbZKUWg,23.0,33.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
0zmOF8RzZCs,350.0,360.0,"/m/09ct_,/t/dd00128"
HL8e74AAX3g,30.0,40.0,"/m/01g50p,/t/dd00128"
7anl3a3YY8w,440.0,450.0,"/m/09x0r,/t/dd00128"
2VqMelU-SOo,30.0,40.0,"/m/014yck,/m/07yv9,/t/dd00128"
HBul73Gj2d0,30.0,40.0,/t/dd00128
7fZoiMfMewM,30.0,40.0,/t/dd00128
M27QYKemf58,40.0,50.0,"/m/04rlf,/m/07yv9,/m/09x0r,/t/dd00128"
KLusBDraW0A,80.0,90.0,"/m/0btp2,/t/dd00128"
J7647EMpFy0,30.0,40.0,"/m/09x0r,/t/dd00128"
-Jz4PA24Vw0,10.0,20.0,"/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00128"
B9VOs-zjruc,460.0,470.0,"/m/09x0r,/t/dd00128"
5IEQabcLR2M,29.0,39.0,"/m/09x0r,/t/dd00128"
A1IB-sYCdjg,10.0,20.0,"/m/02mk9,/m/07pb8fc,/m/07yv9,/t/dd00128"
JSQt3JL5n_Q,370.0,380.0,"/m/07rkbfh,/m/09x0r,/t/dd00128"
42fYBEdVxwE,60.0,70.0,"/m/03m9d0z,/m/09x0r,/t/dd00128"
9tjDJUhVxtE,30.0,40.0,/t/dd00128
MU-WWYSWwK0,60.0,70.0,/t/dd00128
2cJCAuCpeIU,150.0,160.0,"/m/09x0r,/t/dd00125,/t/dd00128"
Gw1-5d4h28s,130.0,140.0,"/m/04rlf,/t/dd00128"
1SjQ0r170IU,0.0,10.0,"/m/04rlf,/m/06bxc,/m/09x0r,/t/dd00128"
NMvsZpXKdKk,100.0,110.0,"/m/014zdl,/t/dd00128"
8g2nlLLkzIc,30.0,40.0,"/m/09x0r,/t/dd00128"
1umYT1jukpU,50.0,60.0,"/m/01bjv,/m/07yv9,/m/0k4j,/t/dd00128"
C5Gm_tiXQmw,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
E1BSYqsdsLw,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
2iDJYvi0Fm4,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
9g8r7CXGGIk,80.0,90.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00128"
HGd31ESS5SA,30.0,40.0,"/m/04rlf,/m/04szw,/m/07xzm,/t/dd00128"
M1xnIya8EqY,480.0,490.0,"/m/07yv9,/m/0k4j,/t/dd00128"
3cvogSExLck,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
ILSGu3czggI,240.0,250.0,"/m/04rlf,/m/07yv9,/t/dd00128"
2AD03XhXJZs,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
BNb19xUSbtQ,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00128"
59P3a5TD_EA,220.0,230.0,/t/dd00128
P1-smjqqFNE,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00128"
PB-ODsF1o_4,30.0,40.0,"/m/04rlf,/t/dd00128"
JPewinQIk_4,30.0,40.0,"/m/03qtwd,/m/09x0r,/t/dd00128"
AJ35LTHNa10,90.0,100.0,"/m/0k5j,/t/dd00128"
BW-ZP100o4M,120.0,130.0,"/m/09x0r,/t/dd00128"
MOKr2ox7Qc8,210.0,220.0,"/m/04rlf,/t/dd00128"
EwCUV3lo1pk,30.0,40.0,"/m/09x0r,/t/dd00128"
COj2rOR5YIA,190.0,200.0,"/m/09x0r,/t/dd00128"
LiViYfNkB0k,390.0,400.0,"/m/04rlf,/m/09x0r,/t/dd00128"
9B3APNZseeI,0.0,10.0,/t/dd00128
OjLjlopdkDw,16.0,26.0,/t/dd00128
BftYIGlZ1Ts,10.0,20.0,"/m/0912c9,/t/dd00128"
NQpr17BBYL8,510.0,520.0,"/m/09x0r,/t/dd00128"
1Bnl0y9pwCI,0.0,10.0,"/m/04rlf,/t/dd00128"
E1JszK3RLs8,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
DoG_KP8Bm70,130.0,140.0,"/m/04rlf,/m/0g6b5,/t/dd00128"
ALgeWXQB7uU,130.0,140.0,"/m/04rlf,/t/dd00128"
40LBDXxl1uc,140.0,150.0,"/m/04_sv,/m/04rlf,/m/07yv9,/m/09x0r,/t/dd00128"
0cdhoJarF-k,10.0,20.0,"/m/09x0r,/t/dd00128"
7lmFlimsZJ4,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
HP7RP8Oc9Pk,110.0,120.0,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
CRWEAf9ukQY,140.0,150.0,"/m/07r660_,/m/09x0r,/t/dd00128"
8KWOquAyZAA,140.0,150.0,"/m/09x0r,/t/dd00128"
05luqG1pwUo,10.0,20.0,"/m/07jdr,/m/07yv9,/t/dd00048,/t/dd00128"
DrPJG3Mh_YE,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
1IdFfKRpuyc,30.0,40.0,"/m/09x0r,/t/dd00128"
BP4wdR0pb8E,410.0,420.0,"/m/09x0r,/t/dd00128"
NwcmmrtXjDw,90.0,100.0,"/m/04rlf,/t/dd00128"
DiEhM9OwNqE,0.0,10.0,"/m/04rlf,/m/05x_td,/t/dd00128"
CgTAdBCLFJ4,26.0,36.0,"/m/0912c9,/m/09x0r,/t/dd00128"
6YfqHtw1_H4,20.0,30.0,/t/dd00128
D7JhkG-VX1k,30.0,40.0,"/m/04rlf,/m/04szw,/m/07xzm,/t/dd00128"
GWovS3ACiik,0.0,10.0,"/m/07yv9,/t/dd00128"
7PllX5HRcYI,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
EvXD_Wy_pB8,430.0,440.0,"/m/04rlf,/m/05x_td,/m/09x0r,/t/dd00128"
Nok2Icbnu2Y,30.0,40.0,"/m/07yv9,/t/dd00128"
7gfCjSMfYGM,450.0,460.0,"/m/09x0r,/t/dd00128"
Few3BpBhbwQ,90.0,100.0,"/m/07yv9,/m/0k4j,/t/dd00128"
KVOaFnI62UM,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128"
MWo58IOmVjs,30.0,40.0,"/m/09x0r,/t/dd00128"
C2GdqHEuA3k,20.0,30.0,"/m/09x0r,/t/dd00128"
LsMb-8nUxuI,200.0,210.0,"/m/09x0r,/t/dd00128"
EAOkS2LkjpA,140.0,150.0,"/m/015lz1,/m/07rkbfh,/m/09x0r,/t/dd00128"
LW0HT_qd7fw,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128"
-IAMXqEcDGA,0.0,6.0,"/m/04fq5q,/t/dd00128"
NuBcG7BB1m0,110.0,120.0,"/m/04_sv,/m/07yv9,/t/dd00128"
3CSBaYV50I8,100.0,110.0,"/m/09x0r,/t/dd00128"
OadeSF_IUMQ,0.0,10.0,/t/dd00128
G7Dkfa0Si70,230.0,240.0,"/m/09x0r,/t/dd00128"
KvhndwyBsTU,310.0,320.0,"/m/02mk9,/m/09x0r,/t/dd00128"
4Aw2CXPGuDg,0.0,10.0,"/m/07yv9,/m/0912c9,/t/dd00128"
1XxL1vsv8HI,220.0,230.0,"/m/07yv9,/m/0k4j,/t/dd00128"
Gqq6z8DV5Ao,20.0,30.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
DRHGGhCkixE,30.0,40.0,"/m/06h7j,/t/dd00128"
9Dz4Sisz-Z4,90.0,100.0,"/m/014yck,/m/07yv9,/m/09ct_,/m/09x0r,/m/0k5j,/t/dd00067,/t/dd00128"
AweIg4_mMZs,40.0,50.0,"/m/09x0r,/t/dd00128"
GQ7TYh5cq7A,80.0,90.0,"/m/09x0r,/t/dd00128"
Lbmw18J3fpE,30.0,40.0,"/m/09x0r,/t/dd00128"
KLqhVxf4qGA,20.0,30.0,/t/dd00128
6VSnNsLYZTA,30.0,40.0,/t/dd00128
NvvcHBvsLZA,10.0,20.0,"/m/04rlf,/m/085jw,/t/dd00128"
Eld1XtBbbm8,40.0,50.0,"/m/0395lw,/t/dd00128"
AkTaruFPqCI,30.0,40.0,"/m/09x0r,/t/dd00128"
5AAGPDLfY44,170.0,180.0,"/m/09x0r,/t/dd00128"
6DzeQY8ctgM,60.0,70.0,"/g/122z_qxw,/m/04rlf,/m/0g6b5,/t/dd00128"
KSfYYa94Kpk,40.0,50.0,"/m/02_41,/t/dd00128"
BfSrfU-BvfQ,60.0,70.0,"/m/09x0r,/t/dd00128"
4RkBQsjcPlE,20.0,30.0,"/m/04rlf,/t/dd00048,/t/dd00128"
OTisCwPdsN4,30.0,40.0,"/m/09x0r,/t/dd00128"
